FID,Id,x,y
80,0,112.967969719999999,28.204457276700001
81,0,112.968071717000001,28.204460603200001
82,0,112.968173712999999,28.204463929799999
83,0,112.967566376999997,28.204482877699999
84,0,112.967565414000006,28.204584923999999
85,0,112.967636608000007,28.204618182200001
86,0,112.967738584000003,28.204622094499999
87,0,112.967840558999995,28.204626006700000
88,0,112.967942535000006,28.204629918999998
89,0,112.968044511000002,28.204633831199999
90,0,112.968146486999999,28.204637743399999
91,0,112.968259807999999,28.204466737600001
92,0,112.968361803999997,28.204470064199999
93,0,112.968463800999999,28.204473390699999
94,0,112.968565798000000,28.204476717199999
95,0,112.968667793999998,28.204480043699999
96,0,112.968769791000000,28.204483370300000
97,0,112.968230618000007,28.204564133600002
98,0,112.968770210000002,28.204458462400002
99,0,112.968756937999999,28.204357278400000
100,0,112.968743665000005,28.204256094300000
101,0,112.968706612999995,28.204161744499999
102,0,112.968274050999995,28.204642637399999
103,0,112.968376027000005,28.204646549600000
104,0,112.968478003000001,28.204650461899998
105,0,112.968579978999998,28.204654374099999
106,0,112.968681954000004,28.204658286299999
107,0,112.968783930000001,28.204662198600001
108,0,112.968242785000001,28.204728084999999
109,0,112.968262445999997,28.204828224200000
110,0,112.968282106000004,28.204928363299999
111,0,112.968301765999996,28.205028502499999
112,0,112.968785370999996,28.204574042800001
113,0,112.969704159000003,28.204850096900000
114,0,112.969681989999998,28.204750483000002
115,0,112.969659821999997,28.204650869100000
116,0,112.969637653000007,28.204551255199998
117,0,112.969615485000006,28.204451641399999
118,0,112.969593199000002,28.204352055200001
119,0,112.969568111000001,28.204253136300000
120,0,112.969543023000000,28.204154217399999
121,0,112.968732164000002,28.204944501400000
122,0,112.968755045999998,28.204845048900001
123,0,112.968777927000005,28.204745596399999
124,0,112.968744987999997,28.204962500699999
125,0,112.968847037000003,28.204961904400001
126,0,112.968949086999999,28.204961308000001
127,0,112.969051136000004,28.204960711700000
128,0,112.969153184999996,28.204960115399999
129,0,112.969255234000002,28.204959518999999
130,0,112.969355418999996,28.204943285700001
131,0,112.969454749999997,28.204919880700000
132,0,112.969554080999998,28.204896475700000
133,0,112.969653410999996,28.204873070600001
134,0,112.968681270999994,28.204971233500000
135,0,112.968580918000001,28.204989774300000
136,0,112.968480565999997,28.205008315200001
137,0,112.968380214000007,28.205026856000000
138,0,112.968287070000002,28.205058765099999
139,0,112.968216440000006,28.205132425300000
140,0,112.968126780999995,28.205168944299999
141,0,112.968025737000005,28.205183240299998
142,0,112.967924691999997,28.205197536400000
143,0,112.967823648000007,28.205211832400000
144,0,112.967722602999999,28.205226128400000
145,0,112.967621558999994,28.205240424500001
146,0,112.967520501999999,28.205254625199998
147,0,112.967419171000003,28.205266725200001
148,0,112.967317840000007,28.205278825200001
149,0,112.967216508999996,28.205290925200000
150,0,112.966760502000000,28.205139412400001
151,0,112.966773551000003,28.205038199299999
152,0,112.966797083000003,28.204939569600000
153,0,112.966832557000004,28.204843882799999
154,0,112.966832272999994,28.204743932100001
155,0,112.966820294000001,28.204642586700000
156,0,112.966808314999994,28.204541241400001
157,0,112.966796336000002,28.204439896099998
158,0,112.966784356999995,28.204338550799999
159,0,112.966772378000002,28.204237205500000
160,0,112.966760398999995,28.204135860099999
161,0,112.968742958000007,28.205161156799999
162,0,112.968734369000003,28.205059493400000
163,0,112.968756115000005,28.205234702100000
164,0,112.968856829000003,28.205218241600001
165,0,112.968957544000006,28.205201781200000
166,0,112.969058258000004,28.205185320799998
167,0,112.969158973000006,28.205168860299999
168,0,112.969259687999994,28.205152399900001
169,0,112.969360402000007,28.205135939400002
170,0,112.969461116999994,28.205119479000000
171,0,112.967123217999998,28.205292269299999
172,0,112.967026500000003,28.205259714000000
173,0,112.966929781000005,28.205227158600000
174,0,112.966833062000006,28.205194603300001
175,0,112.967146760999995,28.205320879999999
176,0,112.967156552999995,28.205422459899999
177,0,112.967166344999995,28.205524039899998
178,0,112.967176136999996,28.205625619900001
179,0,112.967185928999996,28.205727199900000
180,0,112.967206695000002,28.205827062800001
181,0,112.967228367999994,28.205926785599999
182,0,112.968751972000007,28.205242160299999
183,0,112.968667483000004,28.205344684200000
184,0,112.968565776000005,28.205353059400000
